Country_code,Country,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
STP,Sao Tome and Principe,113708.0,2182.0,86914.0,208657.0,95.0,52.0,1.0,40.0,2021-03-15,2023-12-31,2022-03-27
STP,Sao Tome and Principe,113708.0,2685.0,86914.0,208657.0,95.0,52.0,1.0,40.0,2021-03-15,2023-12-31,2022-04-24
STP,Sao Tome and Principe,116388.0,7023.0,88320.0,210344.0,96.0,53.0,3.0,40.0,2021-03-15,2023-12-31,2022-05-29
STP,Sao Tome and Principe,124684.0,22342.0,97402.0,218850.0,100.0,57.0,10.0,44.0,2021-03-15,2023-12-31,2022-06-26
STP,Sao Tome and Principe,126163.0,27888.0,100631.0,223558.0,102.0,58.0,13.0,46.0,2021-03-15,2023-12-31,2022-07-31
STP,Sao Tome and Principe,127063.0,31218.0,102652.0,226189.0,103.0,58.0,14.0,47.0,2021-03-15,2023-12-31,2022-08-28
UZB,Uzbekistan,7748731.0,0.0,3369352.0,12172727.0,36.0,23.0,0.0,10.0,2021-04-28,2023-12-23,2021-08-29
UZB,Uzbekistan,9532234.0,0.0,6066051.0,17847453.0,53.0,28.0,0.0,18.0,2021-04-28,2023-12-23,2021-09-26
UZB,Uzbekistan,11780649.0,0.0,7939522.0,23603184.0,71.0,35.0,0.0,24.0,2021-04-28,2023-12-23,2021-10-31
UZB,Uzbekistan,16286385.0,0.0,10266834.0,31681228.0,95.0,49.0,0.0,31.0,2021-04-28,2023-12-23,2021-11-28
UZB,Uzbekistan,17492614.0,0.0,11474969.0,36482291.0,109.0,52.0,0.0,34.0,2021-04-28,2023-12-23,2021-12-26
UZB,Uzbekistan,18093245.0,112293.0,12022046.0,40266582.0,120.0,54.0,0.0,36.0,2021-04-28,2023-12-23,2022-01-30
UZB,Uzbekistan,18522361.0,1347947.0,13392675.0,42946267.0,128.0,55.0,4.0,40.0,2021-04-28,2023-12-23,2022-02-27
UZB,Uzbekistan,18678218.0,2831917.0,14125223.0,45497227.0,136.0,56.0,8.0,42.0,2021-04-28,2023-12-23,2022-03-27
UZB,Uzbekistan,19224921.0,5031846.0,14633831.0,48899835.0,146.0,57.0,15.0,44.0,2021-04-28,2023-12-23,2022-04-24
UZB,Uzbekistan,19476497.0,7764706.0,15257112.0,52611983.0,157.0,58.0,23.0,46.0,2021-04-28,2023-12-23,2022-05-29
UZB,Uzbekistan,19753778.0,10836044.0,15635173.0,56471001.0,169.0,59.0,32.0,47.0,2021-04-28,2023-12-23,2022-06-26
UZB,Uzbekistan,20271323.0,12634674.0,16098604.0,60905416.0,182.0,61.0,38.0,48.0,2021-04-28,2023-12-23,2022-07-31
UZB,Uzbekistan,20730758.0,13250496.0,16469064.0,64844336.0,194.0,62.0,40.0,49.0,2021-04-28,2023-12-23,2022-08-28
UZB,Uzbekistan,20966437.0,14072412.0,17020285.0,68219730.0,204.0,63.0,42.0,51.0,2021-04-28,2023-12-23,2022-09-25
UZB,Uzbekistan,21247970.0,14533310.0,17533318.0,70725133.0,211.0,63.0,43.0,52.0,2021-04-28,2023-12-23,2022-10-30
UZB,Uzbekistan,21274179.0,14670657.0,17660502.0,71576016.0,214.0,64.0,44.0,53.0,2021-04-28,2023-12-23,2022-11-27
UZB,Uzbekistan,21468235.0,14956141.0,17821973.0,73019478.0,218.0,64.0,45.0,53.0,2021-04-28,2023-12-23,2022-12-25
UZB,Uzbekistan,21643616.0,15261271.0,18046008.0,74644004.0,223.0,65.0,46.0,54.0,2021-04-28,2023-12-23,2023-01-29
UZB,Uzbekistan,21683064.0,15382190.0,18136605.0,75409283.0,225.0,65.0,46.0,54.0,2021-04-28,2023-12-23,2023-02-26
UZB,Uzbekistan,21704934.0,15432068.0,18146363.0,75691785.0,226.0,65.0,46.0,54.0,2021-04-28,2023-12-23,2023-03-26
UZB,Uzbekistan,21807277.0,15591019.0,18190464.0,76701237.0,229.0,65.0,47.0,54.0,2021-04-28,2023-12-23,2023-04-30
UZB,Uzbekistan,22006534.0,15893477.0,18285232.0,78679749.0,235.0,66.0,47.0,55.0,2021-04-28,2023-12-23,2023-05-28
UZB,Uzbekistan,22080308.0,16036393.0,18354838.0,79779649.0,238.0,66.0,48.0,55.0,2021-04-28,2023-12-23,2023-06-25
UZB,Uzbekistan,22085317.0,16094465.0,18413540.0,80428767.0,240.0,66.0,48.0,55.0,2021-04-28,2023-12-23,2023-07-30
UZB,Uzbekistan,22087606.0,16175613.0,18441162.0,81345381.0,243.0,66.0,48.0,55.0,2021-04-28,2023-12-23,2023-08-27
UZB,Uzbekistan,22087857.0,16251340.0,18445168.0,82204584.0,246.0,66.0,49.0,55.0,2021-04-28,2023-12-23,2023-09-24
UZB,Uzbekistan,22089097.0,16272896.0,18446408.0,82409393.0,246.0,66.0,49.0,55.0,2021-04-28,2023-12-23,2023-10-29
UZB,Uzbekistan,22094022.0,16376868.0,18451333.0,83482770.0,249.0,66.0,49.0,55.0,2021-04-28,2023-12-23,2023-11-26
UZB,Uzbekistan,600369.0,0.0,0.0,600369.0,2.0,2.0,0.0,0.0,2021-04-28,2023-12-23,2021-04-25
UZB,Uzbekistan,1342044.0,0.0,465681.0,806746.0,2.0,4.0,0.0,1.0,2021-04-28,2023-12-23,2021-05-30
UZB,Uzbekistan,2513109.0,0.0,1155896.0,3172796.0,9.0,8.0,0.0,3.0,2021-04-28,2023-12-23,2021-06-27
UZB,Uzbekistan,4520658.0,0.0,2009526.0,7158804.0,21.0,14.0,0.0,6.0,2021-04-28,2023-12-23,2021-07-25
SLB,Solomon Islands,2360.0,0.0,0.0,2360.0,0.0,0.0,0.0,0.0,2021-03-23,2023-07-04,2021-03-28
SLB,Solomon Islands,6506.0,0.0,0.0,6506.0,1.0,1.0,0.0,0.0,2021-03-23,2023-07-04,2021-04-25
SLB,Solomon Islands,16030.0,0.0,206.0,16236.0,2.0,2.0,0.0,0.0,2021-03-23,2023-07-04,2021-05-30
SLB,Solomon Islands,19373.0,0.0,5439.0,24812.0,4.0,3.0,0.0,1.0,2021-03-23,2023-07-04,2021-06-27
SLB,Solomon Islands,36201.0,0.0,12226.0,48427.0,7.0,5.0,0.0,2.0,2021-03-23,2023-07-04,2021-07-25
SLB,Solomon Islands,65562.0,0.0,21077.0,86639.0,13.0,10.0,0.0,3.0,2021-03-23,2023-07-04,2021-08-29
SLB,Solomon Islands,103155.0,0.0,25325.0,128480.0,19.0,15.0,0.0,4.0,2021-03-23,2023-07-04,2021-09-26
SLB,Solomon Islands,138951.0,0.0,37062.0,176013.0,26.0,20.0,0.0,5.0,2021-03-23,2023-07-04,2021-10-31
SLB,Solomon Islands,173363.0,0.0,51077.0,224441.0,33.0,25.0,0.0,7.0,2021-03-23,2023-07-04,2021-11-28
SLB,Solomon Islands,190446.0,0.0,65611.0,256057.0,37.0,28.0,0.0,10.0,2021-03-23,2023-07-04,2021-12-26
SLB,Solomon Islands,198236.0,0.0,80618.0,278854.0,41.0,29.0,0.0,12.0,2021-03-23,2023-07-04,2022-01-30
SLB,Solomon Islands,215791.0,196.0,101458.0,317402.0,46.0,31.0,0.0,15.0,2021-03-23,2023-07-04,2022-02-27
SLB,Solomon Islands,246602.0,1565.0,135298.0,383257.0,56.0,36.0,0.0,20.0,2021-03-23,2023-07-04,2022-03-27
SLB,Solomon Islands,262813.0,2614.0,154131.0,418978.0,61.0,38.0,0.0,22.0,2021-03-23,2023-07-04,2022-04-24
SLB,Solomon Islands,276388.0,3985.0,173571.0,452837.0,66.0,40.0,1.0,25.0,2021-03-23,2023-07-04,2022-05-29
SLB,Solomon Islands,288469.0,5188.0,186336.0,479910.0,70.0,42.0,1.0,27.0,2021-03-23,2023-07-04,2022-06-26
SLB,Solomon Islands,299608.0,7651.0,196097.0,503504.0,73.0,44.0,1.0,29.0,2021-03-23,2023-07-04,2022-07-31
SLB,Solomon Islands,306991.0,11152.0,203187.0,521718.0,76.0,45.0,2.0,30.0,2021-03-23,2023-07-04,2022-08-28
SLB,Solomon Islands,315346.0,14177.0,210764.0,537668.0,78.0,46.0,2.0,31.0,2021-03-23,2023-07-04,2022-09-25
SLB,Solomon Islands,319202.0,17550.0,217759.0,551759.0,80.0,46.0,3.0,32.0,2021-03-23,2023-07-04,2022-10-30
SLB,Solomon Islands,322956.0,19985.0,221963.0,561907.0,82.0,47.0,3.0,32.0,2021-03-23,2023-07-04,2022-11-27
SLB,Solomon Islands,325998.0,22045.0,228883.0,573776.0,84.0,47.0,3.0,33.0,2021-03-23,2023-07-04,2022-12-25
SLB,Solomon Islands,328246.0,23659.0,238082.0,586772.0,85.0,48.0,3.0,35.0,2021-03-23,2023-07-04,2023-01-29
SLB,Solomon Islands,330049.0,24667.0,242688.0,593885.0,86.0,48.0,4.0,35.0,2021-03-23,2023-07-04,2023-02-26
SLB,Solomon Islands,332274.0,25939.0,247751.0,602086.0,88.0,48.0,4.0,36.0,2021-03-23,2023-07-04,2023-03-26
SLB,Solomon Islands,334834.0,27444.0,252585.0,610594.0,89.0,49.0,4.0,37.0,2021-03-23,2023-07-04,2023-04-30
SLB,Solomon Islands,335293.0,27660.0,253267.0,611598.0,89.0,49.0,4.0,37.0,2021-03-23,2023-07-04,2023-05-28
SLB,Solomon Islands,335737.0,27868.0,253928.0,612570.0,89.0,49.0,4.0,37.0,2021-03-23,2023-07-04,2023-06-25
SLB,Solomon Islands,335796.0,27896.0,254016.0,612700.0,89.0,49.0,4.0,37.0,2021-03-23,2023-07-04,2023-07-30
SLB,Solomon Islands,335796.0,27896.0,254016.0,612700.0,89.0,49.0,4.0,37.0,2021-03-23,2023-07-04,2023-08-27
SLB,Solomon Islands,335796.0,27896.0,254016.0,612700.0,89.0,49.0,4.0,37.0,2021-03-23,2023-07-04,2023-09-24
SLB,Solomon Islands,335796.0,27896.0,254016.0,612700.0,89.0,49.0,4.0,37.0,2021-03-23,2023-07-04,2023-10-29
SLB,Solomon Islands,335796.0,27896.0,254016.0,612700.0,89.0,49.0,4.0,37.0,2021-03-23,2023-07-04,2023-11-26
MUS,Mauritius,947513.0,562607.0,914158.0,2036896.0,160.0,75.0,44.0,72.0,2021-01-26,2023-12-31,2022-03-27
MUS,Mauritius,970047.0,610947.0,937108.0,2432091.0,191.0,76.0,48.0,74.0,2021-01-26,2023-12-31,2022-04-24
MUS,Mauritius,976942.0,620634.0,944398.0,2549484.0,200.0,77.0,49.0,74.0,2021-01-26,2023-12-31,2022-05-29
MUS,Mauritius,1021934.0,626856.0,977728.0,2562096.0,201.0,80.0,49.0,77.0,2021-01-26,2023-12-31,2022-06-26
MUS,Mauritius,1021934.0,630716.0,977728.0,2568087.0,202.0,80.0,50.0,77.0,2021-01-26,2023-12-31,2022-07-31
MUS,Mauritius,1021934.0,634308.0,977728.0,2577049.0,203.0,80.0,50.0,77.0,2021-01-26,2023-12-31,2022-08-28
MUS,Mauritius,1028176.0,637584.0,986617.0,2593453.0,204.0,81.0,50.0,78.0,2021-01-26,2023-12-31,2022-09-25
MUS,Mauritius,1123773.0,638563.0,1088142.0,2610918.0,205.0,88.0,50.0,86.0,2021-01-26,2023-12-31,2022-10-30
MUS,Mauritius,1123773.0,639232.0,1088142.0,2612174.0,205.0,88.0,50.0,86.0,2021-01-26,2023-12-31,2022-11-27
MUS,Mauritius,1123773.0,639517.0,1088142.0,2613037.0,205.0,88.0,50.0,86.0,2021-01-26,2023-12-31,2022-12-25
MUS,Mauritius,1123773.0,639779.0,1088142.0,2613736.0,206.0,88.0,50.0,86.0,2021-01-26,2023-12-31,2023-01-29
MUS,Mauritius,1123773.0,639996.0,1088142.0,2614263.0,206.0,88.0,50.0,86.0,2021-01-26,2023-12-31,2023-02-26
MUS,Mauritius,1123773.0,640205.0,1088142.0,2614670.0,206.0,88.0,50.0,86.0,2021-01-26,2023-12-31,2023-03-26
MUS,Mauritius,1123773.0,640318.0,1088142.0,2614972.0,206.0,88.0,50.0,86.0,2021-01-26,2023-12-31,2023-04-30
MUS,Mauritius,1123773.0,641090.0,1088142.0,2615322.0,206.0,88.0,50.0,86.0,2021-01-26,2023-12-31,2023-05-28
MUS,Mauritius,1123773.0,647798.0,1088142.0,2615667.0,206.0,88.0,51.0,86.0,2021-01-26,2023-12-31,2023-06-25
MUS,Mauritius,1123773.0,654507.0,1088142.0,2616012.0,206.0,88.0,51.0,86.0,2021-01-26,2023-12-31,2023-07-30
MUS,Mauritius,1123773.0,654507.0,1088142.0,2616012.0,206.0,88.0,51.0,86.0,2021-01-26,2023-12-31,2023-08-27
MUS,Mauritius,1123773.0,654507.0,1088142.0,2616012.0,206.0,88.0,51.0,86.0,2021-01-26,2023-12-31,2023-09-24
MUS,Mauritius,1123773.0,654507.0,1088142.0,2616012.0,206.0,88.0,51.0,86.0,2021-01-26,2023-12-31,2023-10-29
MUS,Mauritius,1123773.0,654507.0,1088142.0,2616012.0,206.0,88.0,51.0,86.0,2021-01-26,2023-12-31,2023-11-26
MUS,Mauritius,0.0,0.0,0.0,5588.0,0.0,0.0,0.0,0.0,2021-01-26,2023-12-31,2021-01-31
MUS,Mauritius,0.0,0.0,0.0,36882.0,3.0,0.0,0.0,0.0,2021-01-26,2023-12-31,2021-02-28
MUS,Mauritius,0.0,0.0,0.0,163906.0,13.0,0.0,0.0,0.0,2021-01-26,2023-12-31,2021-03-28
MUS,Mauritius,197646.0,0.0,0.0,197646.0,16.0,16.0,0.0,0.0,2021-01-26,2023-12-31,2021-04-25
MUS,Mauritius,239097.0,0.0,168128.0,400801.0,32.0,19.0,0.0,13.0,2021-01-26,2023-12-31,2021-05-30
MUS,Mauritius,504184.0,0.0,220990.0,706948.0,56.0,40.0,0.0,17.0,2021-01-26,2023-12-31,2021-06-27
MUS,Mauritius,665031.0,0.0,542195.0,1207226.0,95.0,52.0,0.0,43.0,2021-01-26,2023-12-31,2021-07-25
MUS,Mauritius,787076.0,0.0,696764.0,1483840.0,117.0,62.0,0.0,55.0,2021-01-26,2023-12-31,2021-08-29
MUS,Mauritius,858573.0,0.0,804123.0,1633952.0,128.0,68.0,0.0,63.0,2021-01-26,2023-12-31,2021-09-26
MUS,Mauritius,905034.0,16830.0,855748.0,1776981.0,140.0,71.0,1.0,67.0,2021-01-26,2023-12-31,2021-10-31
MUS,Mauritius,916524.0,44072.0,889303.0,1915420.0,151.0,72.0,3.0,70.0,2021-01-26,2023-12-31,2021-11-28
MUS,Mauritius,947513.0,193768.0,910037.0,2036896.0,160.0,75.0,15.0,72.0,2021-01-26,2023-12-31,2021-12-26
MUS,Mauritius,947513.0,341378.0,911457.0,2036896.0,160.0,75.0,27.0,72.0,2021-01-26,2023-12-31,2022-01-30
MUS,Mauritius,947513.0,476491.0,912738.0,2036896.0,160.0,75.0,37.0,72.0,2021-01-26,2023-12-31,2022-02-27
AGO,Angola,0.0,0.0,0.0,138550.0,0.0,0.0,0.0,0.0,2021-03-10,2023-12-31,2021-03-28
AGO,Angola,471525.0,0.0,0.0,471525.0,1.0,1.0,0.0,0.0,2021-03-10,2023-12-31,2021-04-25
AGO,Angola,679034.0,0.0,230181.0,909215.0,3.0,2.0,0.0,1.0,2021-03-10,2023-12-31,2021-05-30
AGO,Angola,945721.0,0.0,549762.0,1495483.0,5.0,3.0,0.0,2.0,2021-03-10,2023-12-31,2021-06-27
AGO,Angola,965606.0,0.0,681632.0,1647238.0,5.0,3.0,0.0,2.0,2021-03-10,2023-12-31,2021-07-25
AGO,Angola,1150139.0,0.0,912142.0,2062281.0,6.0,3.0,0.0,3.0,2021-03-10,2023-12-31,2021-08-29
AGO,Angola,2316366.0,0.0,1057192.0,3373558.0,10.0,7.0,0.0,3.0,2021-03-10,2023-12-31,2021-09-26
AGO,Angola,4746716.0,0.0,1763007.0,6509723.0,20.0,14.0,0.0,5.0,2021-03-10,2023-12-31,2021-10-31
AGO,Angola,6571016.0,0.0,3100291.0,9671307.0,29.0,20.0,0.0,9.0,2021-03-10,2023-12-31,2021-11-28
AGO,Angola,7759725.0,0.0,4029885.0,11482915.0,35.0,24.0,0.0,12.0,2021-03-10,2023-12-31,2021-12-26
AGO,Angola,9885198.0,153143.0,4820767.0,14859108.0,45.0,30.0,0.0,15.0,2021-03-10,2023-12-31,2022-01-30
AGO,Angola,10733511.0,237382.0,5568884.0,16539777.0,50.0,33.0,1.0,17.0,2021-03-10,2023-12-31,2022-02-27
AGO,Angola,11719154.0,329420.0,6108088.0,17593986.0,54.0,36.0,1.0,19.0,2021-03-10,2023-12-31,2022-03-27
AGO,Angola,12059919.0,369899.0,6327907.0,17886863.0,54.0,37.0,1.0,19.0,2021-03-10,2023-12-31,2022-04-24
AGO,Angola,12476692.0,464316.0,6655890.0,18961411.0,58.0,38.0,1.0,20.0,2021-03-10,2023-12-31,2022-05-29
AGO,Angola,13222868.0,778208.0,7487082.0,20571286.0,63.0,40.0,2.0,23.0,2021-03-10,2023-12-31,2022-06-26
AGO,Angola,13274748.0,991283.0,7756970.0,21623361.0,66.0,40.0,3.0,24.0,2021-03-10,2023-12-31,2022-07-31
AGO,Angola,14206520.0,1120681.0,7803640.0,22256779.0,68.0,43.0,3.0,24.0,2021-03-10,2023-12-31,2022-08-28
AGO,Angola,14220830.0,1127156.0,7814121.0,22601069.0,69.0,43.0,3.0,24.0,2021-03-10,2023-12-31,2022-09-25
AGO,Angola,14220830.0,1127156.0,7814121.0,23003821.0,70.0,43.0,3.0,24.0,2021-03-10,2023-12-31,2022-10-30
AGO,Angola,14506694.0,1230574.0,7976916.0,23392416.0,71.0,44.0,4.0,24.0,2021-03-10,2023-12-31,2022-11-27
AGO,Angola,15079129.0,1526098.0,8306664.0,23893345.0,73.0,46.0,5.0,25.0,2021-03-10,2023-12-31,2022-12-25
AGO,Angola,15152096.0,1584117.0,8365526.0,24065364.0,73.0,46.0,5.0,25.0,2021-03-10,2023-12-31,2023-01-29
AGO,Angola,15349780.0,1736921.0,8504173.0,24528274.0,75.0,47.0,5.0,26.0,2021-03-10,2023-12-31,2023-02-26
AGO,Angola,15540299.0,1883649.0,8647988.0,24929882.0,76.0,47.0,6.0,26.0,2021-03-10,2023-12-31,2023-03-26
AGO,Angola,15708883.0,2003851.0,8787086.0,25316586.0,77.0,48.0,6.0,27.0,2021-03-10,2023-12-31,2023-04-30
AGO,Angola,15866056.0,2106807.0,8917823.0,25666711.0,78.0,48.0,6.0,27.0,2021-03-10,2023-12-31,2023-05-28
AGO,Angola,16064015.0,2292659.0,9084231.0,26168737.0,80.0,49.0,7.0,28.0,2021-03-10,2023-12-31,2023-06-25
AGO,Angola,16216527.0,2499051.0,9261891.0,26660895.0,81.0,49.0,8.0,28.0,2021-03-10,2023-12-31,2023-07-30
AGO,Angola,16344825.0,2694943.0,9405476.0,27083990.0,82.0,50.0,8.0,29.0,2021-03-10,2023-12-31,2023-08-27
AGO,Angola,16451788.0,2913716.0,9522740.0,27492156.0,84.0,50.0,9.0,29.0,2021-03-10,2023-12-31,2023-09-24
AGO,Angola,16503960.0,2993086.0,9583736.0,27673512.0,84.0,50.0,9.0,29.0,2021-03-10,2023-12-31,2023-10-29
AGO,Angola,16530102.0,3020684.0,9593185.0,27742609.0,84.0,50.0,9.0,29.0,2021-03-10,2023-12-31,2023-11-26
MDA,Republic of Moldova,1097750.0,349951.0,1067994.0,2214274.0,55.0,27.0,9.0,26.0,2021-03-03,2023-12-23,2022-07-31
MDA,Republic of Moldova,1100235.0,364778.0,1070136.0,2233728.0,55.0,27.0,9.0,27.0,2021-03-03,2023-12-23,2022-08-28
MDA,Republic of Moldova,1101723.0,373073.0,1071731.0,2245107.0,56.0,27.0,9.0,27.0,2021-03-03,2023-12-23,2022-09-25
MDA,Republic of Moldova,1102812.0,379558.0,1072739.0,2253688.0,56.0,27.0,9.0,27.0,2021-03-03,2023-12-23,2022-10-30
MDA,Republic of Moldova,1104225.0,387932.0,1073771.0,2264506.0,56.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2022-11-27
MDA,Republic of Moldova,1105350.0,393963.0,1074804.0,2272697.0,56.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2022-12-25
MDA,Republic of Moldova,1106478.0,397120.0,1075728.0,2277904.0,56.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-01-29
MDA,Republic of Moldova,1107449.0,399098.0,1076670.0,2281795.0,57.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-02-26
MDA,Republic of Moldova,1108250.0,400957.0,1077657.0,2285443.0,57.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-03-26
MDA,Republic of Moldova,1108597.0,401952.0,1078112.0,2287241.0,57.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-04-30
MDA,Republic of Moldova,1108822.0,402728.0,1078405.0,2288534.0,57.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-05-28
MDA,Republic of Moldova,1108953.0,403321.0,1078565.0,2289417.0,57.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-06-25
MDA,Republic of Moldova,1109073.0,403868.0,1078662.0,2290182.0,57.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-07-30
MDA,Republic of Moldova,1109188.0,404394.0,1078755.0,2290915.0,57.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-08-27
MDA,Republic of Moldova,1109267.0,404762.0,1078811.0,2291419.0,57.0,27.0,10.0,27.0,2021-03-03,2023-12-23,2023-09-24
MDA,Republic of Moldova,1109405.0,405647.0,1078916.0,2292547.0,57.0,28.0,10.0,27.0,2021-03-03,2023-12-23,2023-10-29
MDA,Republic of Moldova,1109524.0,406022.0,1078961.0,2293086.0,57.0,28.0,10.0,27.0,2021-03-03,2023-12-23,2023-11-26
MDA,Republic of Moldova,43661.0,0.0,0.0,43661.0,1.0,1.0,0.0,0.0,2021-03-03,2023-12-23,2021-03-28
MDA,Republic of Moldova,124477.0,0.0,15505.0,139982.0,3.0,3.0,0.0,0.0,2021-03-03,2023-12-23,2021-04-25
MDA,Republic of Moldova,341954.0,0.0,79414.0,421368.0,10.0,8.0,0.0,2.0,2021-03-03,2023-12-23,2021-05-30
MDA,Republic of Moldova,445356.0,0.0,267789.0,713188.0,18.0,11.0,0.0,7.0,2021-03-03,2023-12-23,2021-06-27
MDA,Republic of Moldova,603629.0,0.0,430470.0,1034099.0,26.0,15.0,0.0,11.0,2021-03-03,2023-12-23,2021-07-25
MDA,Republic of Moldova,737648.0,0.0,539620.0,1277268.0,32.0,18.0,0.0,13.0,2021-03-03,2023-12-23,2021-08-29
MDA,Republic of Moldova,817350.0,0.0,581424.0,1398774.0,35.0,20.0,0.0,14.0,2021-03-03,2023-12-23,2021-09-26
MDA,Republic of Moldova,912568.0,0.0,608589.0,1521157.0,38.0,23.0,0.0,15.0,2021-03-03,2023-12-23,2021-10-31
MDA,Republic of Moldova,980351.0,0.0,641478.0,1621829.0,40.0,24.0,0.0,16.0,2021-03-03,2023-12-23,2021-11-28
MDA,Republic of Moldova,1022938.0,0.0,679060.0,1770619.0,44.0,25.0,0.0,17.0,2021-03-03,2023-12-23,2021-12-26
MDA,Republic of Moldova,1055462.0,30294.0,1007065.0,1958158.0,49.0,26.0,1.0,25.0,2021-03-03,2023-12-23,2022-01-30
MDA,Republic of Moldova,1078529.0,275272.0,1038718.0,2091098.0,52.0,27.0,7.0,26.0,2021-03-03,2023-12-23,2022-02-27
MDA,Republic of Moldova,1086777.0,310746.0,1055093.0,2151195.0,53.0,27.0,8.0,26.0,2021-03-03,2023-12-23,2022-03-27
MDA,Republic of Moldova,1090243.0,324149.0,1060544.0,2173515.0,54.0,27.0,8.0,26.0,2021-03-03,2023-12-23,2022-04-24
MDA,Republic of Moldova,1094023.0,335863.0,1063749.0,2192214.0,54.0,27.0,8.0,26.0,2021-03-03,2023-12-23,2022-05-29
MDA,Republic of Moldova,1095412.0,340102.0,1066330.0,2200423.0,55.0,27.0,8.0,26.0,2021-03-03,2023-12-23,2022-06-26
BGD,Bangladesh,355101.0,0.0,0.0,355101.0,0.0,0.0,0.0,0.0,2021-01-27,2023-10-18,2021-01-31
BGD,Bangladesh,3103684.0,0.0,0.0,3103684.0,2.0,2.0,0.0,0.0,2021-01-27,2023-10-18,2021-02-28
BGD,Bangladesh,5337570.0,0.0,0.0,5337570.0,3.0,3.0,0.0,0.0,2021-01-27,2023-10-18,2021-03-28
BGD,Bangladesh,151385249.0,67629914.0,141251650.0,360266813.0,219.0,92.0,41.0,86.0,2021-01-27,2023-10-18,2023-06-25
BGD,Bangladesh,151418826.0,67884192.0,141517017.0,360820035.0,219.0,92.0,41.0,86.0,2021-01-27,2023-10-18,2023-07-30
BGD,Bangladesh,151452403.0,68138469.0,141782385.0,361373257.0,219.0,92.0,41.0,86.0,2021-01-27,2023-10-18,2023-08-27
BGD,Bangladesh,151484897.0,68384544.0,142039192.0,361908633.0,220.0,92.0,42.0,86.0,2021-01-27,2023-10-18,2023-09-24
BGD,Bangladesh,151504394.0,68532189.0,142193276.0,362229859.0,220.0,92.0,42.0,86.0,2021-01-27,2023-10-18,2023-10-29
BGD,Bangladesh,151504394.0,68532189.0,142193276.0,362229859.0,220.0,92.0,42.0,86.0,2021-01-27,2023-10-18,2023-11-26
BGD,Bangladesh,5819742.0,0.0,3013844.0,8833586.0,5.0,4.0,0.0,2.0,2021-01-27,2023-10-18,2021-04-25
BGD,Bangladesh,5821921.0,0.0,4171641.0,9993562.0,6.0,4.0,0.0,3.0,2021-01-27,2023-10-18,2021-05-30
BGD,Bangladesh,5882184.0,0.0,4290087.0,10172271.0,6.0,4.0,0.0,3.0,2021-01-27,2023-10-18,2021-06-27
BGD,Bangladesh,8938780.0,0.0,4350552.0,13289332.0,8.0,5.0,0.0,3.0,2021-01-27,2023-10-18,2021-07-25
BGD,Bangladesh,18489742.0,0.0,8045469.0,26535211.0,16.0,11.0,0.0,5.0,2021-01-27,2023-10-18,2021-08-29
BGD,Bangladesh,32497443.0,0.0,16871972.0,49369415.0,30.0,20.0,0.0,10.0,2021-01-27,2023-10-18,2021-09-26
BGD,Bangladesh,42284192.0,0.0,27386920.0,69671113.0,42.0,26.0,0.0,17.0,2021-01-27,2023-10-18,2021-10-31
BGD,Bangladesh,61732437.0,0.0,36963122.0,98695559.0,60.0,37.0,0.0,22.0,2021-01-27,2023-10-18,2021-11-28
BGD,Bangladesh,73877542.0,0.0,51748018.0,125625560.0,76.0,45.0,0.0,31.0,2021-01-27,2023-10-18,2021-12-26
BGD,Bangladesh,97693869.0,1612340.0,62276553.0,161582761.0,98.0,59.0,1.0,38.0,2021-01-27,2023-10-18,2022-01-30
BGD,Bangladesh,121879547.0,3797196.0,83875909.0,209552652.0,127.0,74.0,2.0,51.0,2021-01-27,2023-10-18,2022-02-27
BGD,Bangladesh,127706168.0,9046655.0,109633447.0,246386269.0,150.0,78.0,5.0,67.0,2021-01-27,2023-10-18,2022-03-27
BGD,Bangladesh,128568620.0,12799313.0,116425878.0,257793811.0,157.0,78.0,8.0,71.0,2021-01-27,2023-10-18,2022-04-24
BGD,Bangladesh,128890357.0,16635508.0,117681360.0,263150258.0,160.0,78.0,10.0,71.0,2021-01-27,2023-10-18,2022-05-29
BGD,Bangladesh,129310062.0,29234812.0,119550002.0,278094876.0,169.0,79.0,18.0,73.0,2021-01-27,2023-10-18,2022-06-26
